,Semiconductor,isPartial
2014-12-10,36.12,False
2014-12-11,35.26,False
2014-12-12,34.4,False
2014-12-13,23.22,False
2014-12-14,24.08,False
2014-12-15,34.4,False
2014-12-16,35.26,False
2014-12-17,34.83,False
2014-12-18,34.83,False
2014-12-19,27.95,False
2014-12-20,18.06,False
2014-12-21,16.77,False
2014-12-22,29.67,False
2014-12-23,27.52,False
2014-12-24,25.37,False
2014-12-25,17.63,False
2014-12-26,18.92,False
2014-12-27,18.49,False
2014-12-28,17.2,False
2014-12-29,26.66,False
2014-12-30,25.8,False
2014-12-31,21.93,False
2015-01-01,17.48,False
2015-01-02,23.0,False
2015-01-03,21.16,False
2015-01-04,18.4,False
2015-01-05,34.96,False
2015-01-06,42.78,False
2015-01-07,41.4,False
2015-01-08,38.18,False
2015-01-09,39.56,False
2015-01-10,23.0,False
2015-01-11,22.08,False
2015-01-12,42.78,False
2015-01-13,38.64,False
2015-01-14,40.48,False
2015-01-15,44.62,False
2015-01-16,38.18,False
2015-01-17,22.54,False
2015-01-18,24.38,False
2015-01-19,43.7,False
2015-01-20,43.7,False
2015-01-21,40.94,False
2015-01-22,42.32,False
2015-01-23,39.56,False
2015-01-24,21.62,False
2015-01-25,23.0,False
2015-01-26,40.48,False
2015-01-27,46.0,False
2015-01-28,45.08,False
2015-01-29,41.4,False
2015-01-30,41.4,False
2015-01-31,26.22,False
2015-02-01,23.97,False
2015-02-02,44.88,False
2015-02-03,46.41,False
2015-02-04,47.43,False
2015-02-05,44.37,False
2015-02-06,41.82,False
2015-02-07,23.46,False
2015-02-08,27.54,False
2015-02-09,40.8,False
2015-02-10,45.39,False
2015-02-11,45.9,False
2015-02-12,46.41,False
2015-02-13,43.35,False
2015-02-14,23.46,False
2015-02-15,26.52,False
2015-02-16,41.82,False
2015-02-17,47.94,False
2015-02-18,42.84,False
2015-02-19,45.39,False
2015-02-20,42.33,False
2015-02-21,29.58,False
2015-02-22,23.97,False
2015-02-23,45.39,False
2015-02-24,47.94,False
2015-02-25,51.0,False
2015-02-26,46.41,False
2015-02-27,38.76,False
2015-02-28,22.44,False
2015-03-01,22.0,False
2015-03-02,50.0,False
2015-03-03,47.0,False
2015-03-04,43.0,False
2015-03-05,42.0,False
2015-03-06,35.5,False
2015-03-07,22.5,False
2015-03-08,25.5,False
2015-03-09,37.5,False
2015-03-10,39.0,False
2015-03-11,40.5,False
2015-03-12,40.0,False
2015-03-13,37.5,False
2015-03-14,20.5,False
2015-03-15,24.5,False
2015-03-16,40.5,False
2015-03-17,44.0,False
2015-03-18,40.5,False
2015-03-19,38.0,False
2015-03-20,35.5,False
2015-03-21,16.5,False
2015-03-22,25.0,False
2015-03-23,40.0,False
2015-03-24,39.0,False
2015-03-25,43.5,False
2015-03-26,37.5,False
2015-03-27,30.0,False
2015-03-28,21.0,False
2015-03-29,23.0,False
2015-03-30,36.0,False
2015-03-31,37.0,False
2015-04-01,46.92,False
2015-04-02,47.43,False
2015-04-03,35.7,False
2015-04-04,24.99,False
2015-04-05,26.01,False
2015-04-06,49.98,False
2015-04-07,51.0,False
2015-04-08,49.98,False
2015-04-09,46.41,False
2015-04-10,47.43,False
2015-04-11,22.95,False
2015-04-12,23.97,False
2015-04-13,46.92,False
2015-04-14,44.37,False
2015-04-15,49.47,False
2015-04-16,44.88,False
2015-04-17,44.88,False
2015-04-18,26.52,False
2015-04-19,26.52,False
2015-04-20,48.96,False
2015-04-21,50.49,False
2015-04-22,45.39,False
2015-04-23,48.45,False
2015-04-24,41.82,False
2015-04-25,26.52,False
2015-04-26,28.05,False
2015-04-27,45.39,False
2015-04-28,40.8,False
2015-04-29,46.41,False
2015-04-30,45.39,False
2015-05-01,28.35,False
2015-05-02,18.45,False
2015-05-03,22.5,False
2015-05-04,38.25,False
2015-05-05,40.05,False
2015-05-06,42.75,False
2015-05-07,39.15,False
2015-05-08,36.9,False
2015-05-09,18.45,False
2015-05-10,23.4,False
2015-05-11,39.6,False
2015-05-12,40.95,False
2015-05-13,38.7,False
2015-05-14,43.65,False
2015-05-15,32.85,False
2015-05-16,19.8,False
2015-05-17,22.5,False
2015-05-18,39.6,False
2015-05-19,40.95,False
2015-05-20,41.4,False
2015-05-21,40.95,False
2015-05-22,35.1,False
2015-05-23,21.6,False
2015-05-24,19.8,False
2015-05-25,25.2,False
2015-05-26,40.95,False
2015-05-27,39.15,False
2015-05-28,45.0,False
2015-05-29,34.2,False
2015-05-30,20.25,False
2015-05-31,22.95,False
2015-06-01,42.75,False
2015-06-02,45.0,False
2015-06-03,40.5,False
2015-06-04,42.3,False
2015-06-05,39.15,False
2015-06-06,21.15,False
2015-06-07,22.5,False
2015-06-08,36.0,False
2015-06-09,42.3,False
2015-06-10,39.6,False
2015-06-11,37.8,False
2015-06-12,33.75,False
2015-06-13,21.15,False
2015-06-14,24.75,False
2015-06-15,39.15,False
2015-06-16,40.95,False
2015-06-17,40.05,False
2015-06-18,40.05,False
2015-06-19,36.0,False
2015-06-20,21.6,False
2015-06-21,19.8,False
2015-06-22,41.85,False
2015-06-23,40.5,False
2015-06-24,43.2,False
2015-06-25,37.8,False
2015-06-26,34.2,False
2015-06-27,18.45,False
2015-06-28,22.95,False
2015-06-29,36.45,False
2015-06-30,38.25,False
2015-07-01,36.96,False
2015-07-02,34.44,False
2015-07-03,29.82,False
2015-07-04,15.12,False
2015-07-05,18.06,False
2015-07-06,32.76,False
2015-07-07,38.64,False
2015-07-08,36.54,False
2015-07-09,41.16,False
2015-07-10,35.7,False
2015-07-11,18.48,False
2015-07-12,18.06,False
2015-07-13,35.7,False
2015-07-14,39.9,False
2015-07-15,37.38,False
2015-07-16,37.8,False
2015-07-17,30.66,False
2015-07-18,18.9,False
2015-07-19,19.74,False
2015-07-20,39.06,False
2015-07-21,37.8,False
2015-07-22,38.64,False
2015-07-23,41.58,False
2015-07-24,35.28,False
2015-07-25,21.42,False
2015-07-26,19.32,False
2015-07-27,35.7,False
2015-07-28,38.22,False
2015-07-29,41.58,False
2015-07-30,42.0,False
2015-07-31,34.44,False
2015-08-01,18.48,False
2015-08-02,21.84,False
2015-08-03,37.38,False
2015-08-04,42.0,False
2015-08-05,36.54,False
2015-08-06,35.7,False
2015-08-07,32.34,False
2015-08-08,19.74,False
2015-08-09,22.26,False
2015-08-10,34.86,False
2015-08-11,36.54,False
2015-08-12,41.16,False
2015-08-13,34.44,False
2015-08-14,29.4,False
2015-08-15,20.16,False
2015-08-16,21.84,False
2015-08-17,35.7,False
2015-08-18,36.12,False
2015-08-19,35.7,False
2015-08-20,39.9,False
2015-08-21,34.86,False
2015-08-22,21.42,False
2015-08-23,21.84,False
2015-08-24,38.22,False
2015-08-25,37.38,False
2015-08-26,39.9,False
2015-08-27,39.48,False
2015-08-28,31.08,False
2015-08-29,21.0,False
2015-08-30,22.26,False
2015-08-31,35.7,False
2015-09-01,28.8,False
2015-09-02,29.76,False
2015-09-03,30.72,False
2015-09-04,25.44,False
2015-09-05,15.84,False
2015-09-06,18.24,False
2015-09-07,24.48,False
2015-09-08,31.2,False
2015-09-09,32.64,False
2015-09-10,34.08,False
2015-09-11,31.68,False
2015-09-12,17.28,False
2015-09-13,17.28,False
2015-09-14,30.24,False
2015-09-15,32.64,False
2015-09-16,31.2,False
2015-09-17,31.2,False
2015-09-18,24.96,False
2015-09-19,17.76,False
2015-09-20,22.08,False
2015-09-21,48.0,False
2015-09-22,38.4,False
2015-09-23,35.52,False
2015-09-24,32.16,False
2015-09-25,31.2,False
2015-09-26,17.28,False
2015-09-27,17.76,False
2015-09-28,33.6,False
2015-09-29,36.48,False
2015-09-30,35.04,False
2015-10-01,43.12,False
2015-10-02,37.73,False
2015-10-03,22.05,False
2015-10-04,26.95,False
2015-10-05,43.61,False
2015-10-06,41.16,False
2015-10-07,45.08,False
2015-10-08,43.12,False
2015-10-09,41.16,False
2015-10-10,23.03,False
2015-10-11,23.52,False
2015-10-12,41.16,False
2015-10-13,45.08,False
2015-10-14,44.59,False
2015-10-15,48.02,False
2015-10-16,38.71,False
2015-10-17,20.09,False
2015-10-18,21.56,False
2015-10-19,44.59,False
2015-10-20,47.04,False
2015-10-21,44.59,False
2015-10-22,41.65,False
2015-10-23,38.22,False
2015-10-24,24.99,False
2015-10-25,22.54,False
2015-10-26,48.51,False
2015-10-27,49.0,False
2015-10-28,47.53,False
2015-10-29,42.63,False
2015-10-30,42.63,False
2015-10-31,23.52,False
2015-11-01,20.25,False
2015-11-02,30.6,False
2015-11-03,36.45,False
2015-11-04,35.1,False
2015-11-05,31.05,False
2015-11-06,33.75,False
2015-11-07,19.35,False
2015-11-08,19.35,False
2015-11-09,32.4,False
2015-11-10,33.75,False
2015-11-11,30.6,False
2015-11-12,32.85,False
2015-11-13,29.7,False
2015-11-14,14.4,False
2015-11-15,17.55,False
2015-11-16,33.3,False
2015-11-17,34.65,False
2015-11-18,45.0,False
2015-11-19,44.55,False
2015-11-20,33.3,False
2015-11-21,18.9,False
2015-11-22,18.45,False
2015-11-23,33.3,False
2015-11-24,32.85,False
2015-11-25,32.4,False
2015-11-26,31.05,False
2015-11-27,22.95,False
2015-11-28,15.3,False
2015-11-29,14.85,False
2015-11-30,31.95,False
2015-12-01,36.4,False
2015-12-02,36.0,False
2015-12-03,33.6,False
2015-12-04,33.2,False
2015-12-05,18.4,False
2015-12-06,18.8,False
2015-12-07,33.2,False
2015-12-08,40.0,False
2015-12-09,36.8,False
2015-12-10,34.8,False
2015-12-11,34.8,False
2015-12-12,20.0,False
2015-12-13,18.0,False
2015-12-14,32.4,False
2015-12-15,38.0,False
2015-12-16,31.6,False
2015-12-17,35.2,False
2015-12-18,27.2,False
2015-12-19,15.6,False
2015-12-20,16.4,False
2015-12-21,26.4,False
2015-12-22,26.8,False
2015-12-23,26.4,False
2015-12-24,16.0,False
2015-12-25,14.4,False
2015-12-26,14.8,False
2015-12-27,13.6,False
2015-12-28,19.2,False
2015-12-29,22.8,False
2015-12-30,24.0,False
2015-12-31,17.6,False
2016-01-01,18.06,False
2016-01-02,16.38,False
2016-01-03,15.96,False
2016-01-04,33.6,False
2016-01-05,40.32,False
2016-01-06,39.9,False
2016-01-07,37.38,False
2016-01-08,37.38,False
2016-01-09,17.22,False
2016-01-10,19.74,False
2016-01-11,36.96,False
2016-01-12,39.06,False
2016-01-13,39.9,False
2016-01-14,37.38,False
2016-01-15,34.44,False
2016-01-16,16.38,False
2016-01-17,18.48,False
2016-01-18,37.8,False
2016-01-19,42.0,False
2016-01-20,41.16,False
2016-01-21,39.06,False
2016-01-22,35.7,False
2016-01-23,15.54,False
2016-01-24,20.16,False
2016-01-25,32.76,False
2016-01-26,35.28,False
2016-01-27,42.0,False
2016-01-28,36.12,False
2016-01-29,31.92,False
2016-01-30,18.06,False
2016-01-31,21.0,False
2016-02-01,42.3,False
2016-02-02,38.7,False
2016-02-03,45.0,False
2016-02-04,39.15,False
2016-02-05,37.35,False
2016-02-06,19.8,False
2016-02-07,22.5,False
2016-02-08,40.5,False
2016-02-09,39.6,False
2016-02-10,41.4,False
2016-02-11,39.6,False
2016-02-12,34.65,False
2016-02-13,20.25,False
2016-02-14,23.85,False
2016-02-15,35.1,False
2016-02-16,39.15,False
2016-02-17,41.85,False
2016-02-18,43.2,False
2016-02-19,40.5,False
2016-02-20,22.05,False
2016-02-21,25.65,False
2016-02-22,36.9,False
2016-02-23,38.7,False
2016-02-24,37.8,False
2016-02-25,41.85,False
2016-02-26,40.05,False
2016-02-27,20.7,False
2016-02-28,22.5,False
2016-02-29,33.75,False
2016-03-01,41.8,False
2016-03-02,44.0,False
2016-03-03,42.24,False
2016-03-04,43.56,False
2016-03-05,21.56,False
2016-03-06,20.24,False
2016-03-07,41.8,False
2016-03-08,42.24,False
2016-03-09,39.16,False
2016-03-10,37.84,False
2016-03-11,32.12,False
2016-03-12,20.68,False
2016-03-13,22.88,False
2016-03-14,38.28,False
2016-03-15,37.4,False
2016-03-16,40.48,False
2016-03-17,36.52,False
2016-03-18,35.2,False
2016-03-19,18.48,False
2016-03-20,18.04,False
2016-03-21,36.96,False
2016-03-22,36.52,False
2016-03-23,36.08,False
2016-03-24,30.8,False
2016-03-25,29.04,False
2016-03-26,18.48,False
2016-03-27,18.48,False
2016-03-28,28.16,False
2016-03-29,36.52,False
2016-03-30,38.28,False
2016-03-31,34.32,False
2016-04-01,33.6,False
2016-04-02,18.06,False
2016-04-03,21.84,False
2016-04-04,35.28,False
2016-04-05,42.0,False
2016-04-06,39.48,False
2016-04-07,39.9,False
2016-04-08,35.28,False
2016-04-09,21.84,False
2016-04-10,23.94,False
2016-04-11,39.06,False
2016-04-12,41.58,False
2016-04-13,38.64,False
2016-04-14,37.38,False
2016-04-15,35.28,False
2016-04-16,18.9,False
2016-04-17,23.94,False
2016-04-18,41.58,False
2016-04-19,36.54,False
2016-04-20,38.22,False
2016-04-21,42.0,False
2016-04-22,33.18,False
2016-04-23,19.74,False
2016-04-24,20.16,False
2016-04-25,35.28,False
2016-04-26,36.96,False
2016-04-27,37.38,False
2016-04-28,36.96,False
2016-04-29,33.6,False
2016-04-30,21.0,False
2016-05-01,22.96,False
2016-05-02,36.49,False
2016-05-03,37.31,False
2016-05-04,40.59,False
2016-05-05,39.36,False
2016-05-06,32.8,False
2016-05-07,21.73,False
2016-05-08,19.68,False
2016-05-09,36.9,False
2016-05-10,37.72,False
2016-05-11,32.39,False
2016-05-12,39.36,False
2016-05-13,35.26,False
2016-05-14,20.5,False
2016-05-15,25.42,False
2016-05-16,32.8,False
2016-05-17,37.31,False
2016-05-18,36.9,False
2016-05-19,37.72,False
2016-05-20,30.34,False
2016-05-21,20.09,False
2016-05-22,20.91,False
2016-05-23,32.8,False
2016-05-24,41.0,False
2016-05-25,36.49,False
2016-05-26,33.21,False
2016-05-27,29.52,False
2016-05-28,18.45,False
2016-05-29,20.09,False
2016-05-30,29.11,False
2016-05-31,33.21,False
2016-06-01,36.0,False
2016-06-02,37.2,False
2016-06-03,28.8,False
2016-06-04,20.0,False
2016-06-05,21.6,False
2016-06-06,36.0,False
2016-06-07,40.0,False
2016-06-08,34.0,False
2016-06-09,38.0,False
2016-06-10,28.4,False
2016-06-11,20.0,False
2016-06-12,19.6,False
2016-06-13,36.4,False
2016-06-14,35.6,False
2016-06-15,32.8,False
2016-06-16,35.6,False
2016-06-17,29.2,False
2016-06-18,18.8,False
2016-06-19,16.4,False
2016-06-20,33.2,False
2016-06-21,34.8,False
2016-06-22,38.8,False
2016-06-23,36.0,False
2016-06-24,30.4,False
2016-06-25,14.8,False
2016-06-26,18.8,False
2016-06-27,31.6,False
2016-06-28,36.0,False
2016-06-29,35.6,False
2016-06-30,31.2,False
2016-07-01,27.36,False
2016-07-02,15.12,False
2016-07-03,16.56,False
2016-07-04,23.4,False
2016-07-05,28.8,False
2016-07-06,26.28,False
2016-07-07,29.88,False
2016-07-08,26.64,False
2016-07-09,14.04,False
2016-07-10,15.84,False
2016-07-11,28.44,False
2016-07-12,29.88,False
2016-07-13,34.92,False
2016-07-14,28.44,False
2016-07-15,25.92,False
2016-07-16,16.2,False
2016-07-17,17.28,False
2016-07-18,32.76,False
2016-07-19,31.68,False
2016-07-20,33.12,False
2016-07-21,31.32,False
2016-07-22,29.88,False
2016-07-23,15.48,False
2016-07-24,17.28,False
2016-07-25,32.4,False
2016-07-26,29.88,False
2016-07-27,33.12,False
2016-07-28,36.0,False
2016-07-29,27.72,False
2016-07-30,16.56,False
2016-07-31,15.48,False
2016-08-01,31.59,False
2016-08-02,37.83,False
2016-08-03,33.93,False
2016-08-04,38.22,False
2016-08-05,37.44,False
2016-08-06,19.89,False
2016-08-07,17.94,False
2016-08-08,30.81,False
2016-08-09,37.83,False
2016-08-10,35.88,False
2016-08-11,31.2,False
2016-08-12,29.25,False
2016-08-13,14.43,False
2016-08-14,21.06,False
2016-08-15,28.86,False
2016-08-16,32.37,False
2016-08-17,32.76,False
2016-08-18,35.88,False
2016-08-19,29.64,False
2016-08-20,19.11,False
2016-08-21,21.84,False
2016-08-22,34.71,False
2016-08-23,36.66,False
2016-08-24,36.27,False
2016-08-25,35.88,False
2016-08-26,39.0,False
2016-08-27,28.47,False
2016-08-28,25.35,False
2016-08-29,39.0,False
2016-08-30,37.83,False
2016-08-31,37.83,False
2016-09-01,38.22,False
2016-09-02,31.92,False
2016-09-03,22.26,False
2016-09-04,21.42,False
2016-09-05,27.72,False
2016-09-06,40.74,False
2016-09-07,37.8,False
2016-09-08,34.86,False
2016-09-09,33.18,False
2016-09-10,18.48,False
2016-09-11,17.22,False
2016-09-12,31.92,False
2016-09-13,38.22,False
2016-09-14,34.44,False
2016-09-15,38.64,False
2016-09-16,36.12,False
2016-09-17,20.58,False
2016-09-18,23.94,False
2016-09-19,41.16,False
2016-09-20,42.0,False
2016-09-21,38.64,False
2016-09-22,35.7,False
2016-09-23,34.86,False
2016-09-24,22.68,False
2016-09-25,24.78,False
2016-09-26,41.58,False
2016-09-27,41.58,False
2016-09-28,39.9,False
2016-09-29,39.9,False
2016-09-30,37.8,False
2016-10-01,18.06,False
2016-10-02,15.96,False
2016-10-03,36.12,False
2016-10-04,38.64,False
2016-10-05,37.38,False
2016-10-06,38.22,False
2016-10-07,35.28,False
2016-10-08,17.64,False
2016-10-09,21.42,False
2016-10-10,34.02,False
2016-10-11,42.0,False
2016-10-12,36.12,False
2016-10-13,39.06,False
2016-10-14,33.18,False
2016-10-15,20.58,False
2016-10-16,22.68,False
2016-10-17,36.54,False
2016-10-18,41.58,False
2016-10-19,40.32,False
2016-10-20,40.32,False
2016-10-21,36.12,False
2016-10-22,19.74,False
2016-10-23,19.32,False
2016-10-24,34.86,False
2016-10-25,37.38,False
2016-10-26,37.8,False
2016-10-27,40.74,False
2016-10-28,34.44,False
2016-10-29,20.16,False
2016-10-30,16.8,False
2016-10-31,32.34,False
2016-11-01,37.84,False
2016-11-02,38.7,False
2016-11-03,39.99,False
2016-11-04,40.85,False
2016-11-05,18.92,False
2016-11-06,22.79,False
2016-11-07,38.27,False
2016-11-08,35.69,False
2016-11-09,33.54,False
2016-11-10,40.85,False
2016-11-11,37.41,False
2016-11-12,23.22,False
2016-11-13,24.94,False
2016-11-14,37.41,False
2016-11-15,36.55,False
2016-11-16,40.42,False
2016-11-17,43.0,False
2016-11-18,32.68,False
2016-11-19,23.22,False
2016-11-20,23.22,False
2016-11-21,36.98,False
2016-11-22,36.98,False
2016-11-23,38.27,False
2016-11-24,34.4,False
2016-11-25,30.1,False
2016-11-26,21.07,False
2016-11-27,22.79,False
2016-11-28,40.42,False
2016-11-29,41.28,False
2016-11-30,39.13,False
2016-12-01,36.48,False
2016-12-02,34.96,False
2016-12-03,22.04,False
2016-12-04,20.14,False
2016-12-05,37.24,False
2016-12-06,36.1,False
2016-12-07,35.72,False
2016-12-08,38.0,False
2016-12-09,32.3,False
2016-12-10,20.52,False
2016-12-11,17.48,False
2016-12-12,34.96,False
2016-12-13,38.0,False
2016-12-14,36.1,False
2016-12-15,29.26,False
2016-12-16,33.06,False
2016-12-17,17.1,False
2016-12-18,19.0,False
2016-12-19,30.78,False
2016-12-20,31.16,False
2016-12-21,28.5,False
2016-12-22,28.5,False
2016-12-23,22.8,False
2016-12-24,16.34,False
2016-12-25,15.2,False
2016-12-26,19.38,False
2016-12-27,25.08,False
2016-12-28,23.18,False
2016-12-29,27.74,False
2016-12-30,18.62,False
2016-12-31,12.92,False
2017-01-01,12.3,False
2017-01-02,23.37,False
2017-01-03,29.93,False
2017-01-04,36.9,False
2017-01-05,34.85,False
2017-01-06,34.44,False
2017-01-07,20.5,False
2017-01-08,23.78,False
2017-01-09,35.26,False
2017-01-10,39.77,False
2017-01-11,39.77,False
2017-01-12,34.85,False
2017-01-13,33.21,False
2017-01-14,16.81,False
2017-01-15,20.5,False
2017-01-16,36.49,False
2017-01-17,36.08,False
2017-01-18,36.9,False
2017-01-19,40.18,False
2017-01-20,31.98,False
2017-01-21,20.5,False
2017-01-22,22.14,False
2017-01-23,37.72,False
2017-01-24,41.0,False
2017-01-25,34.03,False
2017-01-26,32.8,False
2017-01-27,28.29,False
2017-01-28,20.5,False
2017-01-29,22.14,False
2017-01-30,32.39,False
2017-01-31,36.08,False
2017-02-01,37.8,False
2017-02-02,40.5,False
2017-02-03,35.55,False
2017-02-04,22.95,False
2017-02-05,28.35,False
2017-02-06,42.3,False
2017-02-07,40.95,False
2017-02-08,43.2,False
2017-02-09,45.0,False
2017-02-10,37.8,False
2017-02-11,22.95,False
2017-02-12,27.45,False
2017-02-13,42.3,False
2017-02-14,41.85,False
2017-02-15,36.9,False
2017-02-16,39.15,False
2017-02-17,35.1,False
2017-02-18,24.3,False
2017-02-19,23.85,False
2017-02-20,41.85,False
2017-02-21,40.95,False
2017-02-22,45.0,False
2017-02-23,43.2,False
2017-02-24,35.55,False
2017-02-25,22.05,False
2017-02-26,23.85,False
2017-02-27,36.9,False
2017-02-28,40.5,False
2017-03-01,40.5,False
2017-03-02,44.55,False
2017-03-03,40.05,False
2017-03-04,24.3,False
2017-03-05,22.95,False
2017-03-06,43.65,False
2017-03-07,43.65,False
2017-03-08,43.2,False
2017-03-09,44.55,False
2017-03-10,40.95,False
2017-03-11,21.6,False
2017-03-12,22.5,False
2017-03-13,40.95,False
2017-03-14,41.85,False
2017-03-15,43.65,False
2017-03-16,36.9,False
2017-03-17,37.8,False
2017-03-18,22.5,False
2017-03-19,20.25,False
2017-03-20,40.05,False
2017-03-21,41.85,False
2017-03-22,45.0,False
2017-03-23,40.5,False
2017-03-24,39.15,False
2017-03-25,18.9,False
2017-03-26,25.2,False
2017-03-27,35.55,False
2017-03-28,39.15,False
2017-03-29,41.85,False
2017-03-30,39.6,False
2017-03-31,34.65,False
2017-04-01,18.9,False
2017-04-02,18.0,False
2017-04-03,29.25,False
2017-04-04,32.4,False
2017-04-05,33.3,False
2017-04-06,33.75,False
2017-04-07,31.5,False
2017-04-08,19.35,False
2017-04-09,17.55,False
2017-04-10,34.65,False
2017-04-11,45.0,False
2017-04-12,37.8,False
2017-04-13,31.5,False
2017-04-14,27.0,False
2017-04-15,18.45,False
2017-04-16,17.55,False
2017-04-17,29.7,False
2017-04-18,34.2,False
2017-04-19,32.4,False
2017-04-20,36.0,False
2017-04-21,30.15,False
2017-04-22,18.0,False
2017-04-23,19.35,False
2017-04-24,31.95,False
2017-04-25,35.55,False
2017-04-26,34.65,False
2017-04-27,33.3,False
2017-04-28,28.8,False
2017-04-29,15.75,False
2017-04-30,18.0,False
2017-05-01,31.08,False
2017-05-02,36.96,False
2017-05-03,39.9,False
2017-05-04,38.22,False
2017-05-05,35.7,False
2017-05-06,23.94,False
2017-05-07,25.62,False
2017-05-08,37.38,False
2017-05-09,39.06,False
2017-05-10,36.96,False
2017-05-11,42.0,False
2017-05-12,34.02,False
2017-05-13,18.9,False
2017-05-14,25.62,False
2017-05-15,36.12,False
2017-05-16,39.48,False
2017-05-17,34.86,False
2017-05-18,38.64,False
2017-05-19,34.86,False
2017-05-20,26.88,False
2017-05-21,30.24,False
2017-05-22,39.48,False
2017-05-23,32.76,False
2017-05-24,39.06,False
2017-05-25,35.28,False
2017-05-26,31.92,False
2017-05-27,18.9,False
2017-05-28,16.38,False
2017-05-29,28.98,False
2017-05-30,38.22,False
2017-05-31,35.7,False
2017-06-01,38.22,False
2017-06-02,32.76,False
2017-06-03,21.06,False
2017-06-04,18.72,False
2017-06-05,32.37,False
2017-06-06,35.1,False
2017-06-07,39.0,False
2017-06-08,33.15,False
2017-06-09,32.37,False
2017-06-10,16.77,False
2017-06-11,16.38,False
2017-06-12,37.44,False
2017-06-13,38.61,False
2017-06-14,35.49,False
2017-06-15,36.27,False
2017-06-16,33.15,False
2017-06-17,19.5,False
2017-06-18,20.28,False
2017-06-19,37.83,False
2017-06-20,36.66,False
2017-06-21,33.54,False
2017-06-22,32.37,False
2017-06-23,26.91,False
2017-06-24,18.33,False
2017-06-25,15.6,False
2017-06-26,34.32,False
2017-06-27,33.93,False
2017-06-28,33.15,False
2017-06-29,35.1,False
2017-06-30,27.69,False
2017-07-01,14.4,False
2017-07-02,18.36,False
2017-07-03,25.56,False
2017-07-04,26.64,False
2017-07-05,32.4,False
2017-07-06,31.32,False
2017-07-07,26.64,False
2017-07-08,16.56,False
2017-07-09,18.36,False
2017-07-10,31.68,False
2017-07-11,31.68,False
2017-07-12,32.76,False
2017-07-13,33.12,False
2017-07-14,32.04,False
2017-07-15,15.84,False
2017-07-16,15.84,False
2017-07-17,31.68,False
2017-07-18,29.88,False
2017-07-19,31.68,False
2017-07-20,33.12,False
2017-07-21,27.0,False
2017-07-22,15.84,False
2017-07-23,15.84,False
2017-07-24,30.6,False
2017-07-25,32.04,False
2017-07-26,36.0,False
2017-07-27,30.6,False
2017-07-28,29.16,False
2017-07-29,12.96,False
2017-07-30,16.92,False
2017-07-31,31.32,False
2017-08-01,38.22,False
2017-08-02,37.05,False
2017-08-03,31.98,False
2017-08-04,28.08,False
2017-08-05,17.94,False
2017-08-06,17.55,False
2017-08-07,32.76,False
2017-08-08,34.71,False
2017-08-09,36.66,False
2017-08-10,39.0,False
2017-08-11,30.42,False
2017-08-12,14.82,False
2017-08-13,16.38,False
2017-08-14,29.25,False
2017-08-15,29.64,False
2017-08-16,33.93,False
2017-08-17,35.49,False
2017-08-18,33.54,False
2017-08-19,20.67,False
2017-08-20,20.67,False
2017-08-21,31.98,False
2017-08-22,35.49,False
2017-08-23,34.32,False
2017-08-24,36.27,False
2017-08-25,30.81,False
2017-08-26,18.33,False
2017-08-27,17.55,False
2017-08-28,33.93,False
2017-08-29,33.93,False
2017-08-30,34.71,False
2017-08-31,35.49,False
2017-09-01,26.84,False
2017-09-02,15.84,False
2017-09-03,18.04,False
2017-09-04,22.44,False
2017-09-05,29.92,False
2017-09-06,33.0,False
2017-09-07,35.64,False
2017-09-08,29.92,False
2017-09-09,16.28,False
2017-09-10,19.36,False
2017-09-11,33.88,False
2017-09-12,34.76,False
2017-09-13,36.96,False
2017-09-14,44.0,False
2017-09-15,30.8,False
2017-09-16,21.12,False
2017-09-17,19.8,False
2017-09-18,39.16,False
2017-09-19,34.76,False
2017-09-20,34.76,False
2017-09-21,33.88,False
2017-09-22,28.6,False
2017-09-23,16.72,False
2017-09-24,18.04,False
2017-09-25,32.12,False
2017-09-26,33.0,False
2017-09-27,35.2,False
2017-09-28,32.12,False
2017-09-29,28.6,False
2017-09-30,17.16,False
2017-10-01,19.35,False
2017-10-02,34.2,False
2017-10-03,37.35,False
2017-10-04,37.8,False
2017-10-05,33.75,False
2017-10-06,35.1,False
2017-10-07,21.6,False
2017-10-08,20.7,False
2017-10-09,40.05,False
2017-10-10,41.4,False
2017-10-11,45.0,False
2017-10-12,42.3,False
2017-10-13,35.55,False
2017-10-14,21.15,False
2017-10-15,22.95,False
2017-10-16,39.6,False
2017-10-17,36.9,False
2017-10-18,40.95,False
2017-10-19,37.35,False
2017-10-20,36.0,False
2017-10-21,19.8,False
2017-10-22,23.85,False
2017-10-23,37.8,False
2017-10-24,41.4,False
2017-10-25,42.75,False
2017-10-26,39.15,False
2017-10-27,38.25,False
2017-10-28,21.15,False
2017-10-29,24.75,False
2017-10-30,40.5,False
2017-10-31,39.6,False
2017-11-01,38.0,False
2017-11-02,43.5,False
2017-11-03,39.5,False
2017-11-04,25.0,False
2017-11-05,24.5,False
2017-11-06,44.5,False
2017-11-07,47.0,False
2017-11-08,43.5,False
2017-11-09,42.5,False
2017-11-10,38.5,False
2017-11-11,21.5,False
2017-11-12,23.5,False
2017-11-13,42.5,False
2017-11-14,44.5,False
2017-11-15,43.5,False
2017-11-16,42.5,False
2017-11-17,35.0,False
2017-11-18,23.0,False
